horse_age,horse_weight,handicap_weight,total_weight,start_position,race_distance,career_total_races,career_avg_finish,career_avg_time,last_race_days_ago,last_1_avg_finish,last_1_best_finish,last_1_worst_finish,last_1_std_finish,last_1_avg_time,last_1_std_time,last_1_win_rate,last_1_top3_rate,last_3_avg_finish,last_3_best_finish,last_3_worst_finish,last_3_std_finish,last_3_avg_time,last_3_std_time,last_3_win_rate,last_3_top3_rate,last_5_avg_finish,last_5_best_finish,last_5_worst_finish,last_5_std_finish,last_5_avg_time,last_5_std_time,last_5_win_rate,last_5_top3_rate,last_10_avg_finish,last_10_best_finish,last_10_worst_finish,last_10_std_finish,last_10_avg_time,last_10_std_time,last_10_win_rate,last_10_top3_rate,performance_trend,track_type_races,track_type_avg_time,distance_races,distance_avg_finish,distance_avg_time,city_races,city_avg_finish,total_track_experience,distance_variety,form_length,form_avg,form_best,form_worst,form_consistency,recent_form_trend,ganyan,agf,kgs,ganyan_log,is_favorite,jockey_id,trainer_id,owner_id,father_id,mother_id,races_last_30_days,races_last_60_days,races_last_90_days,race_id,race_date,race_city,race_track_type,horse_id,horse_name
5,55,41,96,2,1400,17,10.76,100.44,1598,10.0,10,10,0,125.85,0,0.0,0.0,11.333333333333334,10,14,1.8856180831641267,97.60666666666667,20.892417018834582,0.0,0.0,9.4,5,14,2.939387691339814,91.782,17.692546905406243,0.0,0.0,10.9,5,14,2.8442925306655784,94.312,19.13999676071028,0.0,0.0,-2.666666666666668,13,103.84,5,9.2,92.37,11,11.18,17,6,6,3.0,1,5,1.4142135623730951,-2,21.8,4.0,25,3.126760535960395,0,2716,2580,13912,24780,7562,0,0,0,182475,2021-01-21,Urfa,Kum,79407,ARAL BEY
6,55,69,124,5,1400,4,8.25,92.17,1821,13.0,13,13,0,97.19,0,0.0,0.0,8.333333333333334,5,13,3.39934634239519,90.57333333333334,6.002290303616521,0.0,0.0,8.25,5,13,2.947456530637899,92.175,5.892081550691574,0.0,0.0,8.25,5,13,2.947456530637899,92.175,5.892081550691574,0.0,0.0,0.0,4,92.17,2,9.0,94.53,2,9.0,4,3,7,6.0,3,8,1.9148542155126762,-1,23.1,4.0,9,3.1822118404966093,0,2333,1600,8474,12143,9176,0,0,0,182475,2021-01-21,Urfa,Kum,70862,TOPANGA
9,55,82,137,8,1400,25,6.84,84.12,1238,11.0,11,11,0,80.46,0,0.0,0.0,8.333333333333334,5,11,2.494438257849294,79.89333333333333,0.7318166133366701,0.0,0.0,7.0,2,11,3.1622776601683795,79.79400000000001,1.1416409242839878,0.0,0.2,6.5,2,11,2.5,82.19000000000001,5.559397449364452,0.0,0.1,-3.333333333333334,25,84.12,4,9.0,95.62,8,7.62,25,4,6,4.333333333333333,1,7,2.2110831935702664,-2,8.15,10.0,30,2.21375387928743,0,1154,2547,1773,6668,17140,0,0,0,182475,2021-01-21,Urfa,Kum,52382,AKINŞAH
4,57,42,99,1,1300,41,8.05,125.62,1374,14.0,14,14,0,139.44,0,0.0,0.0,12.0,5,17,5.0990195135927845,128.25666666666666,22.787874455995723,0.0,0.0,12.2,5,17,4.534313619501853,137.978,21.29333830098043,0.0,0.0,10.7,5,17,3.976179070414209,135.87900000000002,20.20919515962969,0.0,0.0,1.0,38,128.04,2,14.0,101.44,22,8.18,41,9,6,4.5,0,9,3.304037933599835,9,29.35,2.0,33,3.4127965175055075,0,2692,2722,5478,24865,29139,0,0,0,182476,2021-01-21,Urfa,Kum,85363,UÇAN KARLI GÜZEL
4,0,41,41,15,1300,70,6.84,116.67,883,10.0,10,10,0,0.0,0,0.0,0.0,7.333333333333333,5,10,2.0548046676563256,142.985,9.015,0.0,0.0,6.2,1,10,3.059411708155671,142.465,6.401533019519621,0.2,0.2,6.7,1,11,3.318132004607412,131.73444444444445,20.636959891908667,0.1,0.2,-2.666666666666666,46,121.64,6,8.5,99.87,35,6.89,70,10,7,3.6666666666666665,1,9,2.8674417556808756,3,19.05,6.0,7,2.998229153752578,0,2263,1581,781,28456,28873,0,0,0,182476,2021-01-21,Urfa,Kum,77695,MEMOCANDIR
4,59,40,99,12,1300,36,6.86,124.9,1275,11.0,11,11,0,94.15,0,0.0,0.0,7.333333333333333,3,11,3.299831645537222,132.17666666666665,26.921428061841162,0.0,0.3333333333333333,9.8,3,17,4.534313619501853,141.808,23.969858072170556,0.0,0.2,8.5,1,17,4.6097722286464435,127.96600000000001,27.616787358416623,0.1,0.2,2.000000000000001,36,124.9,1,7.0,98.07,14,8.57,36,8,7,2.5,0,6,2.565800719723442,2,19.85,4.0,10,3.0373539482448106,0,2378,2733,17491,26231,28734,0,0,0,182476,2021-01-21,Urfa,Kum,79977,GÜNDÜZ KIRAL
4,0,39,39,14,1300,17,8.35,117.53,1541,9.0,9,9,0,147.0,0,0.0,0.0,13.333333333333334,9,16,3.0912061651652345,114.01666666666667,24.01187530276541,0.0,0.0,11.4,5,16,4.029888335921977,115.074,27.212079376629788,0.0,0.0,10.5,1,16,4.410215414239989,117.03299999999999,24.519196173610585,0.1,0.1,-4.333333333333334,17,117.53,2,7.0,97.19,15,7.4,17,7,7,3.6666666666666665,1,6,1.8856180831641267,2,6.7,10.0,7,2.0412203288596382,0,2254,2733,3672,25651,11989,0,0,0,182476,2021-01-21,Urfa,Kum,85568,HAYDAR EFE
4,58,38,96,16,1300,8,7.75,108.19,1574,8.0,8,8,0,86.62,0,0.0,0.0,7.666666666666667,6,9,1.247219128924647,91.7,3.7433407539255614,0.0,0.0,7.2,6,9,1.16619037896906,95.17999999999999,5.627710013851102,0.0,0.0,7.75,5,14,2.6339134382131846,108.19375,20.77165191884122,0.0,0.0,-1.666666666666667,8,108.19,2,10.5,100.23,4,8.0,8,5,7,2.5,0,7,2.4324199198877374,-7,2.15,5.0,12,1.1474024528375417,1,1076,2751,11096,10083,13615,0,0,0,182476,2021-01-21,Urfa,Kum,79950,BABA NEJDET
4,58,38,96,18,1300,68,6.16,132.49,528,11.0,11,11,0,159.21,0,0.0,0.0,9.0,5,11,2.8284271247461903,147.95000000000002,9.161266288019357,0.0,0.0,8.6,5,11,2.939387691339814,150.244,7.71527212741067,0.0,0.0,9.1,5,14,2.7367864366808017,131.756,24.68151948320849,0.0,0.0,1.0,68,132.49,3,7.67,97.95,45,5.62,68,8,7,3.5,0,9,3.5,6,2.15,30.0,14,1.1474024528375417,1,267,2389,11096,15563,16029,0,0,0,182476,2021-01-21,Urfa,Kum,86058,KIRATIN
4,0,37,37,6,1300,30,8.6,137.16,1412,14.0,14,14,0,176.08,0,0.0,0.0,12.666666666666666,9,15,2.6246692913372702,171.935,4.14500000000001,0.0,0.0,13.2,9,15,2.2271057451320084,175.22333333333336,5.751546651891905,0.0,0.0,11.0,7,15,2.8284271247461903,160.17166666666668,23.983013722679278,0.0,0.0,0.0,15,145.46,1,9.0,98.46,9,10.33,30,9,6,4.333333333333333,1,8,2.6874192494328497,-5,25.15,3.0,22,3.263849190510932,0,426,2483,5578,10083,9689,0,0,0,182476,2021-01-21,Urfa,Kum,78185,CAMUZDEVRANI
4,58,38,96,5,1300,29,7.03,128.14,1478,7.0,7,7,0,153.01,0,0.0,0.0,9.666666666666666,7,14,3.0912061651652345,134.345,18.664999999999992,0.0,0.0,8.8,7,14,2.6381811916545836,145.0675,19.421883759048704,0.0,0.0,8.3,6,14,2.282542442102666,140.14333333333332,17.91923299449815,0.0,0.0,-2.666666666666666,27,127.49,4,5.5,96.64,13,6.54,29,9,7,4.833333333333333,1,9,3.2360813064912666,0,12.45,6.0,7,2.598979106047848,0,1087,2468,8625,10083,22270,0,0,0,182476,2021-01-21,Urfa,Kum,77427,DİLANCAN
4,0,37,37,9,1300,13,8.62,121.11,1570,8.0,8,8,0,92.61,0,0.0,0.0,7.333333333333333,3,11,3.2998316455372216,114.70666666666666,30.118136654772574,0.0,0.3333333333333333,10.2,3,18,4.874423042781577,122.89,29.68547540464865,0.0,0.2,8.9,3,18,3.961060464067672,127.47333333333333,25.896981377072585,0.0,0.1,5.333333333333333,13,121.11,3,9.0,99.91,9,9.0,13,6,7,1.6666666666666667,0,4,1.4907119849998596,-4,11.45,5.0,7,2.5217206229107165,0,2717,2720,5748,15476,20328,0,0,0,182476,2021-01-21,Urfa,Kum,77148,DİYAPİRİM
4,0,37,37,4,1300,18,8.11,124.82,1584,11.0,11,11,0,94.69,0,0.0,0.0,10.333333333333334,8,12,1.699673171197595,111.04333333333334,29.29089998996655,0.0,0.0,10.2,8,12,1.32664991614216,117.21999999999998,34.38194468031149,0.0,0.0,9.6,5,16,2.8354893757515653,127.16400000000002,31.68440221938864,0.0,0.0,-1.0,16,127.76,1,6.0,97.72,5,6.8,18,8,7,4.166666666666667,1,8,2.3392781412697,2,19.25,5.0,12,3.0081547935525483,0,2320,2389,3430,20213,10308,0,0,0,182476,2021-01-21,Urfa,Kum,88398,YARIŞAVCISI
4,57,36,93,17,1300,22,7.95,121.26,1506,7.0,7,7,0,149.64,0,0.0,0.0,6.0,5,7,0.816496580927726,125.01999999999998,24.337860766030087,0.0,0.0,6.2,5,7,0.7483314773547882,134.11399999999998,22.19680481510796,0.0,0.0,6.2,2,10,2.1354156504062622,135.468,26.97465210155638,0.0,0.1,1.666666666666667,22,121.26,3,12.0,98.8,11,9.36,22,8,6,3.8333333333333335,1,5,1.4624940645653537,-2,9.75,11.0,23,2.3749057545736716,0,540,2483,13087,13009,10336,0,0,0,182476,2021-01-21,Urfa,Kum,91686,URFA KRALI
4,0,35,35,3,1300,9,10.44,123.72,1721,14.0,14,14,0,134.19,0,0.0,0.0,12.666666666666666,8,16,3.39934634239519,143.465,9.275000000000006,0.0,0.0,12.2,8,16,2.7129319932501073,133.54000000000002,21.269592144655714,0.0,0.0,10.444444444444445,5,16,3.4995590551163605,123.715,20.394390772955198,0.0,0.0,-0.6666666666666661,9,123.72,2,8.5,98.14,6,9.67,9,7,7,3.5,0,8,3.253203549323856,-6,27.65,1.0,16,3.3551534431607486,0,1276,2722,13982,25651,16433,0,0,0,182476,2021-01-21,Urfa,Kum,84813,TİMURTAŞ
4,55,32,87,7,1300,9,10.44,127.66,1674,13.0,13,13,0,161.03,0,0.0,0.0,10.0,7,13,2.449489742783178,147.25666666666666,13.398791819497093,0.0,0.0,10.2,7,13,2.1354156504062622,139.81599999999997,18.620093018027596,0.0,0.0,10.444444444444445,1,18,4.991350543381378,127.65666666666665,24.157764337325954,0.1111111111111111,0.1111111111111111,-0.6666666666666661,9,127.66,1,18.0,107.14,6,10.67,9,7,7,1.8333333333333333,0,6,2.1147629234082532,-1,16.25,6.0,17,2.847812143477369,0,1025,2487,11121,10083,12595,0,0,0,182476,2021-01-21,Urfa,Kum,77603,FAYSALMİRZA BEY
4,51,30,81,11,1300,2,6.0,103.75,1839,8.0,8,8,0,98.14,0,0.0,0.0,6.0,4,8,2.0,103.745,5.604999999999997,0.0,0.0,6.0,4,8,2.0,103.745,5.604999999999997,0.0,0.0,6.0,4,8,2.0,103.745,5.604999999999997,0.0,0.0,0.0,2,103.75,1,8.0,98.14,1,8.0,2,2,7,3.5,1,7,1.8929694486000912,3,28.6,2.0,16,3.3877743613300146,0,2711,2722,10306,28906,19580,0,0,0,182476,2021-01-21,Urfa,Kum,85357,AĞIRBABA
4,51,30,81,8,1300,65,6.45,127.11,794,8.0,8,8,0,108.33,0,0.0,0.0,4.0,1,8,2.943920288775949,139.50333333333333,24.71133253298081,0.3333333333333333,0.6666666666666666,4.4,1,8,2.33238075793812,131.618,28.76419051529176,0.2,0.4,5.7,1,9,2.4515301344262523,128.294,29.121221196920985,0.1,0.2,1.0,64,127.72,5,7.4,93.47,22,8.64,65,9,7,5.833333333333333,1,9,2.733536577809454,4,48.85,1.0,7,3.9090184964078474,0,2333,2468,6968,14949,11656,0,0,0,182476,2021-01-21,Urfa,Kum,77646,ATİKKIRAN
4,0,29,29,2,1300,70,6.46,105.63,849,9.0,9,9,0,90.11,0,0.0,0.0,11.0,9,15,2.8284271247461903,111.49333333333334,16.20671122988526,0.0,0.0,10.6,8,15,2.5768197453450252,104.78800000000001,15.407860850877391,0.0,0.0,8.7,3,15,2.968164415931166,100.66400000000002,16.021600544265233,0.0,0.1,-1.666666666666666,56,106.63,10,7.4,93.77,5,8.2,70,9,7,4.833333333333333,1,9,2.544056253745625,0,31.85,1.0,14,3.4919517449306197,0,918,2468,13271,26231,28957,0,0,0,182476,2021-01-21,Urfa,Kum,78090,BABA RAMAZAN
4,53,28,81,13,1300,5,11.2,101.62,1804,14.0,14,14,0,94.26,0,0.0,0.0,13.0,11,14,1.4142135623730951,98.13333333333333,7.796393753239738,0.0,0.0,11.2,4,14,3.7629775444453557,101.618,7.957073331319751,0.0,0.0,11.2,4,14,3.7629775444453557,101.618,7.957073331319751,0.0,0.0,0.0,5,101.62,2,13.5,105.61,4,11.25,5,3,7,4.333333333333333,0,9,3.2998316455372216,4,27.8,2.0,17,3.3603753871419,0,2324,1536,1524,10083,10264,0,0,0,182476,2021-01-21,Urfa,Kum,77123,SENAŞEYMA
4,50,7,57,10,1300,4,14.0,128.19,1814,12.0,12,12,0,164.68,0,0.0,0.0,13.666666666666666,12,16,1.699673171197595,128.25666666666666,26.133312499991696,0.0,0.0,14.0,12,16,1.5811388300841898,128.1925,22.632385396815778,0.0,0.0,14.0,12,16,1.5811388300841898,128.1925,22.632385396815778,0.0,0.0,0.0,4,128.19,2,14.5,110.05,4,14.0,4,3,4,2.6666666666666665,0,8,3.7712361663282534,8,88.85,0.0,17,4.498141613229568,0,2872,2547,5122,22316,15749,0,0,0,182476,2021-01-21,Urfa,Kum,77428,ÇILGIN ERAY
6,61,54,115,10,1700,112,7.16,136.1,62,9.0,9,9,0,176.15,0,0.0,0.0,8.666666666666666,5,12,2.8674417556808756,152.04,17.206977266988726,0.0,0.0,8.8,5,12,2.315167380558045,140.878,27.719914429882355,0.0,0.0,9.7,5,14,2.4515301344262523,142.32900000000004,26.782548217075984,0.0,0.0,0.6666666666666679,110,136.5,14,5.36,135.34,61,6.41,112,10,7,1.1666666666666667,0,3,1.0671873729054748,-1,4.7,0.0,17,1.7404661748405046,1,2324,2468,5322,9910,11816,0,0,1,182477,2021-01-21,Urfa,Kum,74567,REMİLİKIZ
9,58,50,108,3,1700,3,4.67,144.39,1835,4.0,4,4,0,154.02,0,0.0,0.0,4.666666666666667,3,7,1.699673171197595,144.39333333333332,11.07533395533617,0.0,0.3333333333333333,4.666666666666667,3,7,1.699673171197595,144.39333333333332,11.07533395533617,0.0,0.3333333333333333,4.666666666666667,3,7,1.699673171197595,144.39333333333332,11.07533395533617,0.0,0.3333333333333333,0.0,3,144.39,1,7.0,128.88,3,4.67,3,3,7,4.0,1,9,2.70801280154532,6,12.6,0.0,17,2.6100697927420065,0,2333,2717,9807,9910,19282,0,0,0,182477,2021-01-21,Urfa,Kum,56140,BİNDALINGÜLÜ
5,0,47,47,8,1700,21,7.62,122.17,1433,16.0,16,16,0,0.0,0,0.0,0.0,12.666666666666666,10,16,2.494438257849294,150.01,38.33,0.0,0.0,9.6,3,16,4.409081537009721,136.9475,31.16738469538309,0.0,0.2,7.7,3,16,3.848376280978772,134.79749999999999,25.440788485225845,0.0,0.2,-6.666666666666666,21,122.17,3,7.0,134.9,10,9.1,21,7,6,3.8333333333333335,1,6,1.674979270186815,-1,25.45,0.0,22,3.2752561583043085,0,1154,2493,11035,1209,16667,0,0,0,182477,2021-01-21,Urfa,Kum,74566,SANCAK ÇİÇEĞİ
8,0,45,45,13,1700,4,9.75,151.82,1818,16.0,16,16,0,0.0,0,0.0,0.0,9.333333333333334,5,16,4.784233364802441,145.28,17.05000000000001,0.0,0.0,9.75,5,16,4.205650960315181,151.8166666666667,16.711005023303926,0.0,0.0,9.75,5,16,4.205650960315181,151.8166666666667,16.711005023303926,0.0,0.0,0.0,4,151.82,1,5.0,128.23,4,9.75,4,4,7,3.8333333333333335,0,7,2.5440562537456244,7,13.65,0.0,17,2.6844403354630764,0,540,2720,12773,13006,20134,0,0,0,182477,2021-01-21,Urfa,Kum,60038,HİRA
7,56,44,100,15,1700,2,16.0,149.12,1744,15.0,15,15,0,157.39,0,0.0,0.0,16.0,15,17,1.0,149.125,8.264999999999986,0.0,0.0,16.0,15,17,1.0,149.125,8.264999999999986,0.0,0.0,16.0,15,17,1.0,149.125,8.264999999999986,0.0,0.0,0.0,2,149.12,1,17.0,140.86,2,16.0,2,2,6,3.6666666666666665,0,9,2.9249881291307074,-5,6.75,0.0,25,2.0476928433652555,0,2320,2389,3430,15283,10308,0,0,0,182477,2021-01-21,Urfa,Kum,67183,PARA SAÇAN
5,0,43,43,14,1700,52,7.5,119.95,1098,15.0,15,15,0,0.0,0,0.0,0.0,8.333333333333334,2,15,5.312459150169743,113.42,27.760000000000005,0.0,0.3333333333333333,6.2,2,15,4.915282290977803,120.76,25.931918556096075,0.0,0.4,5.9,2,15,4.036087214122113,117.96111111111112,24.886448541076614,0.0,0.4,-5.666666666666668,52,119.95,11,7.82,136.62,25,8.36,52,8,7,5.166666666666667,0,9,3.3870669054835956,3,4.7,0.0,14,1.7404661748405046,1,267,2565,6142,15476,21822,0,0,0,182477,2021-01-21,Urfa,Kum,73746,KIRMIZIBAHÇE
6,57,42,99,18,1700,19,7.58,147.89,1443,14.0,14,14,0,0.0,0,0.0,0.0,12.333333333333334,11,14,1.247219128924647,0.0,0.0,0.0,0.0,11.2,6,14,2.7856776554368237,150.98,0.0,0.0,0.0,8.0,3,14,4.0743097574926725,142.56666666666666,14.38406487131583,0.0,0.2,-4.666666666666667,19,147.89,2,7.0,134.03,11,7.55,19,6,7,5.666666666666667,4,8,1.3743685418725535,0,4.7,0.0,17,1.7404661748405046,1,426,2565,6142,22949,16040,0,0,0,182477,2021-01-21,Urfa,Kum,74300,FULDEN
5,56,40,96,5,1700,41,5.78,118.66,1308,12.0,12,12,0,0.0,0,0.0,0.0,11.666666666666666,10,13,1.247219128924647,130.74,23.630000000000003,0.0,0.0,9.2,4,13,3.3105890714493698,131.0225,17.02696005604054,0.0,0.0,6.3,2,13,3.7696153649941526,124.28,21.631742108916395,0.0,0.2,-6.666666666666666,41,118.66,5,7.2,134.56,19,5.42,41,8,6,4.5,3,6,0.9574271077563381,-2,10.4,0.0,25,2.4336133554004498,0,2378,2722,6391,9910,17591,0,0,0,182477,2021-01-21,Urfa,Kum,74038,GÜLAYFER
5,56,40,96,7,1700,14,9.86,124.61,1570,12.0,12,12,0,115.39,0,0.0,0.0,11.333333333333334,11,12,0.4714045207910317,111.2,19.959921509531707,0.0,0.0,11.8,10,15,1.7204650534085253,121.04400000000001,19.879929174924136,0.0,0.0,10.1,1,15,4.253234063627348,126.15299999999999,24.676278507911196,0.1,0.1,1.666666666666666,10,125.47,2,8.5,131.2,7,8.43,14,9,6,4.166666666666667,1,8,2.544056253745625,-5,14.2,0.0,23,2.7212954278522306,0,1459,2468,13610,17027,11079,0,0,0,182477,2021-01-21,Urfa,Kum,84886,NAZARNAZ
6,55,38,93,6,1700,3,8.0,140.27,1804,10.0,10,10,0,134.85,0,0.0,0.0,8.0,6,10,1.632993161855452,140.27333333333334,12.184871311954387,0.0,0.0,8.0,6,10,1.632993161855452,140.27333333333334,12.184871311954387,0.0,0.0,8.0,6,10,1.632993161855452,140.27333333333334,12.184871311954387,0.0,0.0,0.0,3,140.27,2,8.0,131.83,3,8.0,3,2,7,5.333333333333333,0,9,3.2489314482696545,1,19.8,0.0,17,3.0349529867072724,0,1025,1281,10647,22316,12594,0,0,0,182477,2021-01-21,Urfa,Kum,79524,BEŞALTIGÜLÜ
5,52,36,88,12,1700,45,6.27,132.41,797,9.0,9,9,0,165.09,0,0.0,0.0,8.0,7,9,0.816496580927726,142.34666666666666,35.99132889399272,0.0,0.0,8.0,6,10,1.4142135623730951,142.26,31.16976660162857,0.0,0.0,5.6,1,10,2.90516780926679,131.40111111111113,28.946622310899706,0.2,0.2,-1.0,40,131.9,5,3.6,134.1,28,5.96,45,10,7,3.8333333333333335,0,7,2.733536577809454,1,28.85,0.0,17,3.396184839838611,0,2717,2494,14013,22316,19822,0,0,0,182477,2021-01-21,Urfa,Kum,74080,BERFİN KIZI
5,54,36,90,1,1700,30,7.43,127.28,1433,8.0,8,8,0,113.6,0,0.0,0.0,7.333333333333333,4,10,2.494438257849294,129.33,32.76440853527905,0.0,0.0,6.8,4,10,2.1354156504062622,128.68599999999998,31.282244548625346,0.0,0.0,5.2,1,10,2.749545416973504,132.368,28.87739074085469,0.2,0.2,-1.666666666666666,30,127.28,4,9.75,138.38,13,9.31,30,8,7,2.3333333333333335,0,8,2.8674417556808756,4,28.1,0.0,10,3.370738174177447,0,1276,2493,7227,18665,8707,0,0,0,182477,2021-01-21,Urfa,Kum,78428,NEVRİYE HANIM
5,52,32,84,17,1700,1,15.0,135.71,1839,15.0,15,15,0,135.71,0,0.0,0.0,15.0,15,15,0.0,135.71,0.0,0.0,0.0,15.0,15,15,0.0,135.71,0.0,0.0,0.0,15.0,15,15,0.0,135.71,0.0,0.0,0.0,0.0,1,135.71,1,15.0,135.71,1,15.0,1,1,6,0.8333333333333334,0,2,0.8975274678557507,0,49.05,0.0,22,3.9130225057612296,0,2711,1600,8795,9910,17875,0,0,0,182477,2021-01-21,Urfa,Kum,74739,VARNA
7,52,32,84,16,1700,2,9.0,110.64,1839,11.0,11,11,0,130.59,0,0.0,0.0,9.0,7,11,2.0,110.635,19.955,0.0,0.0,9.0,7,11,2.0,110.635,19.955,0.0,0.0,9.0,7,11,2.0,110.635,19.955,0.0,0.0,0.0,2,110.64,1,11.0,130.59,2,9.0,2,2,7,4.666666666666667,2,8,2.4267032964268394,1,15.0,0.0,14,2.772588722239781,0,2693,2718,2218,17034,15749,0,0,0,182477,2021-01-21,Urfa,Kum,63920,SON VİRAJ
6,0,31,31,9,1700,17,7.35,105.48,1632,9.0,9,9,0,120.58,0,0.0,0.0,10.0,7,14,2.943920288775949,101.27999999999999,13.692927614891808,0.0,0.0,7.8,4,14,3.54400902933387,109.24000000000001,20.046066945912358,0.0,0.0,6.8,1,14,3.627671429443411,105.80499999999999,19.395013921108696,0.1,0.2,-6.0,17,105.48,1,8.0,129.92,15,6.8,17,7,7,3.0,0,6,2.160246899469287,1,55.4,0.0,17,4.032469158504013,0,2713,2717,14058,22316,21758,0,0,0,182477,2021-01-21,Urfa,Kum,69784,HİMALA
5,0,31,31,2,1700,54,5.5,139.9,797,8.0,8,8,0,160.38,0,0.0,0.0,6.0,2,8,2.8284271247461903,142.29,18.806723974862464,0.0,0.3333333333333333,4.4,1,8,3.006659275674582,137.852,16.244112040982724,0.2,0.6,4.0,1,8,2.7202941017470885,140.106,15.211729158777443,0.2,0.7,-2.0,54,139.9,8,5.12,134.17,19,5.42,54,10,6,5.5,2,9,2.4324199198877374,-5,24.25,0.0,32,3.228826155721369,0,2696,2493,9689,22316,13898,0,0,0,182477,2021-01-21,Urfa,Kum,72662,UĞURGÜLÜ
7,51,30,81,4,1700,30,6.9,118.09,1461,10.0,10,10,0,102.94,0,0.0,0.0,9.0,8,10,0.816496580927726,138.49333333333334,25.201788737221726,0.0,0.0,7.0,4,10,2.5298221281347035,123.20599999999999,27.79928675344028,0.0,0.0,5.7,2,10,2.7946377224964243,125.93299999999999,25.931601203936488,0.0,0.2,-3.333333333333333,30,118.09,4,6.25,134.65,14,6.79,30,8,7,3.5,0,7,2.217355782608345,2,14.5,0.0,14,2.740840023925201,0,2692,2722,1749,17034,16668,0,0,0,182477,2021-01-21,Urfa,Kum,75216,LİZGE
5,0,29,29,11,1700,2,13.5,105.63,1832,9.0,9,9,0,105.63,0,0.0,0.0,13.5,9,18,4.5,105.63,0.0,0.0,0.0,13.5,9,18,4.5,105.63,0.0,0.0,0.0,13.5,9,18,4.5,105.63,0.0,0.0,0.0,0.0,2,105.63,1,18.0,,2,13.5,2,2,6,4.5,1,7,2.362907813126304,5,14.5,0.0,26,2.740840023925201,0,2269,2547,14854,15476,15698,0,0,0,182477,2021-01-21,Urfa,Kum,74595,MAYDANOZ
3,60,44,104,6,1700,28,5.25,88.48,1450,13.0,13,13,0,100.57,0,0.0,0.0,6.666666666666667,3,13,4.496912521077347,89.86333333333334,8.425969116698415,0.0,0.3333333333333333,5.2,1,13,4.1182520563948,86.524,7.747718631958698,0.2,0.4,4.7,1,13,3.49428104193123,86.402,9.187061336466629,0.1,0.5,-1.666666666666667,26,88.13,2,5.0,118.63,16,5.31,28,6,7,4.0,2,6,1.7320508075688772,-3,6.45,10.0,15,2.0082140323914683,0,267,2717,15190,22331,25123,0,0,0,182531,2021-01-25,Urfa,Kum,80638,LUCKY ROCK
3,0,39,39,10,1700,48,5.88,88.24,1044,11.0,11,11,0,0.0,0,0.0,0.0,7.333333333333333,1,11,4.4969125210773475,92.695,0.7649999999999935,0.3333333333333333,0.3333333333333333,6.2,1,11,3.8678159211627436,93.2625,1.0370480943524263,0.2,0.4,5.5,1,11,3.3241540277189325,89.46555555555557,5.890555738941805,0.1,0.4,-3.333333333333333,48,88.24,1,5.0,119.54,27,5.04,48,6,7,2.3333333333333335,1,4,1.1055415967851334,2,2.5,34.0,11,1.252762968495368,1,1459,1536,10669,16512,15902,0,0,0,182531,2021-01-25,Urfa,Kum,80627,SECRET MOMENT
3,0,37,37,1,1700,35,6.2,126.51,1366,11.0,11,11,0,131.46,0,0.0,0.0,9.666666666666666,9,11,0.9428090415820634,136.0,16.61044450539077,0.0,0.0,10.2,4,18,4.534313619501853,126.06,22.435261308930635,0.0,0.0,9.5,4,18,4.6097722286464435,134.09444444444446,24.57272250602331,0.0,0.0,-1.0,35,126.51,5,5.8,118.25,30,6.1,35,7,6,4.0,1,9,3.265986323710904,-6,14.2,5.0,27,2.7212954278522306,0,2496,2716,8837,18670,11832,0,0,0,182531,2021-01-25,Urfa,Kum,81108,GELİNİM İDİL
3,0,35,35,11,1700,13,7.46,96.28,1623,15.0,15,15,0,82.43,0,0.0,0.0,11.0,7,15,3.265986323710904,91.93333333333334,13.873313310893767,0.0,0.0,8.4,4,15,4.079215610874228,104.604,22.530445712413236,0.0,0.0,8.0,2,15,4.171330722922842,95.846,19.012797900361743,0.0,0.1,-6.666666666666667,13,96.28,1,10.0,123.98,7,7.29,13,7,7,3.1666666666666665,1,5,1.3437096247164249,-1,7.15,11.0,11,2.0980179272527715,0,2717,2565,731,20243,25128,0,0,0,182531,2021-01-25,Urfa,Kum,80662,MY DEAR AZRA
3,0,35,35,8,1700,29,5.9,107.1,1422,8.0,8,8,0,103.24,0,0.0,0.0,7.333333333333333,5,9,1.699673171197595,93.90666666666668,8.751949624067894,0.0,0.0,6.6,5,9,1.624807680927192,103.83399999999999,19.56844153222223,0.0,0.0,7.9,5,15,3.1128764832546763,102.09555555555556,18.147953732896667,0.0,0.0,-1.333333333333333,29,107.1,4,6.75,119.5,17,5.06,29,8,7,3.5,2,6,1.3844373104863459,-4,12.75,6.0,11,2.6210388241125804,0,1025,2721,1851,15956,25472,0,0,0,182531,2021-01-25,Urfa,Kum,82400,TOMBİK DENİZ
3,0,33,33,5,1700,20,6.35,92.31,1489,15.0,15,15,0,98.13,0,0.0,0.0,12.666666666666666,9,15,2.6246692913372702,111.77666666666669,18.932795767016444,0.0,0.0,9.8,4,15,4.166533331199932,102.67600000000002,19.26752044244407,0.0,0.0,7.7,2,15,3.9,92.34299999999999,17.67545476076924,0.0,0.1,-6.666666666666666,19,93.02,3,10.33,127.0,9,8.11,20,5,7,3.6666666666666665,0,9,3.0912061651652345,2,7.15,10.0,11,2.0980179272527715,0,540,2366,5327,17893,29961,0,0,0,182531,2021-01-25,Urfa,Kum,80770,EDANUR
