At İsmi,Koşu,Çıktı,Son Mesafe,Son Pist,Son Kilo,Kilo,Son Hipodrom,At No,At ID,Stil Etiketi,Stil Etiketi 2,Stil Aciklama,Yaris Stili,Son Kosu Zemin Durumu,Birinciden 5sn+,Birinciden Fark Sn,At Profili,Eslesme
OHIO MAN,,6.23,1900,Kum,58,56.2,Bursa,1,94672,Orta Grup,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %27, arka-grup %52, on-grup %18, onde %3.",9/33 (27%) | 17/33 (52%) | 6/33 (18%) | 1/33 (3%),Sulu,,2.19,https://yenibeygir.com/at/94672/ohio-man,bulundu
RODYUM,,6.24,1400,Kum,56,54,Bursa,11,99820,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %27, arka-grup %33, on-grup %40, onde %0.",4/15 (27%) | 5/15 (33%) | 6/15 (40%) | 0/15 (0%),Nem,,2.77,https://yenibeygir.com/at/99820/rodyum,bulundu
DİDİ LAZİ,,6.45,1900,Çim,56,57.2,İstanbul,5,99391,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %7, arka-grup %37, on-grup %44, onde %11.",2/27 (7%) | 10/27 (37%) | 12/27 (44%) | 3/27 (11%),"Hafif Çim (3,4)",,4.61,https://yenibeygir.com/at/99391/didi-lazi,bulundu
SMART ELA,,6.70,1300,Kum,56,54.9,Adana,10,100306,Takipçi,Önde Kaçan,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %6, arka-grup %6, on-grup %55, onde %32.",2/31 (6%) | 2/31 (6%) | 17/31 (55%) | 10/31 (32%),,X,6.03,https://yenibeygir.com/at/100306/smart-ela,bulundu
,8. Koşu,,,,,,,,,,,,,,,,,
ANGEL ON THE WING,,5.96,1400,Kum,54,56,Bursa,2,104503,Takipçi,Önde Kaçan,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %0, arka-grup %12, on-grup %50, onde %38.",0/8 (0%) | 1/8 (12%) | 4/8 (50%) | 3/8 (38%),Sulu,,0.08,https://yenibeygir.com/at/104503/angel-on-the-wing,bulundu
BEYOND THE FIRE,,5.97,1500,Sentetik,53,54,İstanbul,7,104009,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %14, arka-grup %14, on-grup %71, onde %0.",1/7 (14%) | 1/7 (14%) | 5/7 (71%) | 0/7 (0%),,,0.78,https://yenibeygir.com/at/104009/beyond-the-fire,bulundu
NINE TREES,,5.98,1700,Sentetik,54,58,Antalya,4,101627,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %8, arka-grup %50, on-grup %42, onde %0.",1/12 (8%) | 6/12 (50%) | 5/12 (42%) | 0/12 (0%),,,3.57,https://yenibeygir.com/at/101627/nine-trees,bulundu
SHAWSHANK,,6.01,1400,Sentetik,58,58,Antalya,1,105351,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %17, arka-grup %33, on-grup %50, onde %0.",1/6 (17%) | 2/6 (33%) | 3/6 (50%) | 0/6 (0%),,,0.89,https://yenibeygir.com/at/105351/shawshank,bulundu
MY BOY GÖKSU,,6.01,1300,Kum,55,60,Bursa,3,103279,Sprinter,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %44, arka-grup %44, on-grup %11, onde %0.",4/9 (44%) | 4/9 (44%) | 1/9 (11%) | 0/9 (0%),,,0.00,https://yenibeygir.com/at/103279/my-boy-goksu,bulundu
STEEL STRONG,,6.05,1400,Kum,54,55.6,Bursa,6,103650,Takipçi,Sprinter,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %33, arka-grup %17, on-grup %50, onde %0.",2/6 (33%) | 1/6 (17%) | 3/6 (50%) | 0/6 (0%),Sulu,,1.32,https://yenibeygir.com/at/103650/steel-strong,bulundu
THE JAZZ SINGER,,6.09,2000,Sentetik,52,54,İstanbul,10,102265,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %0, arka-grup %50, on-grup %50, onde %0.",0/10 (0%) | 5/10 (50%) | 5/10 (50%) | 0/10 (0%),,,2.14,https://yenibeygir.com/at/102265/the-jazz-singer,bulundu
ORGANIZATION,,6.10,2000,Sentetik,54,55.2,İstanbul,5,102983,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %0, arka-grup %0, on-grup %100, onde %0.",0/8 (0%) | 0/8 (0%) | 8/8 (100%) | 0/8 (0%),,,3.71,https://yenibeygir.com/at/102983/organization,bulundu
IŞILS A MELİNA,,6.16,1400,Kum,53,55,Bursa,8,103862,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %0, arka-grup %60, on-grup %40, onde %0.",0/5 (0%) | 3/5 (60%) | 2/5 (40%) | 0/5 (0%),,,3.62,https://yenibeygir.com/at/103862/isils-a-melina,bulundu
RECUERDAME,,6.36,1700,Çim,52,56.6,İzmir,9,102205,Orta Grup,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %27, arka-grup %40, on-grup %27, onde %7.",4/15 (27%) | 6/15 (40%) | 4/15 (27%) | 1/15 (7%),"Ağır Çim (5,3)",,1.66,https://yenibeygir.com/at/102205/recuerdame,bulundu
,9. Koşu,,,,,,,,,,,,,,,,,
ANTIGONIA,,geçersiz,,,57,,,1,106683,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/106683/antigonia,bulundu
ENAPAY,,geçersiz,,,57,,,2,106247,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/106247/enapay,bulundu
KÖSTENCELİ BEY,,geçersiz,,,57,,,3,106484,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/106484/kostenceli-bey,bulundu
POURING,,geçersiz,,,57,,,4,105940,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/105940/pouring,bulundu
RULER MAN,,geçersiz,,,57,,,5,106468,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/106468/ruler-man,bulundu
DUM SPIRO SPERO,,geçersiz,,,55,,,6,105805,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/105805/dum-spiro-spero,bulundu
HOLD ON TO LIFE,,geçersiz,,,55,,,7,106386,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/106386/hold-on-to-life,bulundu
LO SIENTO BB,,geçersiz,,,55,,,8,105593,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/105593/lo-siento-bb,bulundu
NALDÖKEN,,geçersiz,,,55,,,9,107092,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/107092/naldoken,bulundu
SUGAR STORM,,geçersiz,,,55,,,10,106324,Bilinmiyor,,Yaris stili verisi bulunamadi.,,,,,https://yenibeygir.com/at/106324/sugar-storm,bulundu
,10. Koşu,,,,,,,,,,,,,,,,,
GÜRGÖKBEY,,6.58,2100,Sentetik,54,58,Antalya,8,101471,Sprinter,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %40, arka-grup %27, on-grup %33, onde %0.",6/15 (40%) | 4/15 (27%) | 5/15 (33%) | 0/15 (0%),,,1.36,https://yenibeygir.com/at/101471/gurgokbey,bulundu
FİKRET ABİ,,6.59,1600,Kum,55,55.8,İzmir,4,102700,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %20, arka-grup %40, on-grup %40, onde %0.",2/10 (20%) | 4/10 (40%) | 4/10 (40%) | 0/10 (0%),Sulu,,1.61,https://yenibeygir.com/at/102700/fikret-abi,bulundu
ŞİMŞEKKIRAN,,6.62,1200,Kum,61,60,İzmir,1,101539,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %7, arka-grup %25, on-grup %64, onde %4.",2/28 (7%) | 7/28 (25%) | 18/28 (64%) | 1/28 (4%),,,1.25,https://yenibeygir.com/at/101539/simsekkiran,bulundu
TERCAN HAN,,6.68,2000,Kum,56,58,İzmir,3,104047,Sprinter,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %59, arka-grup %24, on-grup %18, onde %0.",10/17 (59%) | 4/17 (24%) | 3/17 (18%) | 0/17 (0%),,,1.38,https://yenibeygir.com/at/104047/tercan-han,bulundu
DEMİRHAN TAYI,,6.71,1300,Sentetik,58,58,Antalya,2,103003,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %0, arka-grup %50, on-grup %50, onde %0.",0/14 (0%) | 7/14 (50%) | 7/14 (50%) | 0/14 (0%),Nem,,1.72,https://yenibeygir.com/at/103003/demirhan-tayi,bulundu
ZİNAMIN,,6.72,1400,Çim,52,57,İstanbul,13,102404,Orta Grup,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %25, arka-grup %38, on-grup %25, onde %12.",2/8 (25%) | 3/8 (38%) | 2/8 (25%) | 1/8 (12%),,,1.10,https://yenibeygir.com/at/102404/zinamin,bulundu
TAYKUTUN OĞLU,,6.74,1300,Kum,54,58,Bursa,15,102397,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %0, arka-grup %0, on-grup %100, onde %0.",0/6 (0%) | 0/6 (0%) | 6/6 (100%) | 0/6 (0%),,,1.70,https://yenibeygir.com/at/102397/taykutun-oglu,bulundu
FIRTINA AKSU,,6.76,1300,Sentetik,54,54.8,Antalya,16,103108,Sprinter,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %33, arka-grup %17, on-grup %33, onde %17.",2/6 (33%) | 1/6 (17%) | 2/6 (33%) | 1/6 (17%),,,1.18,https://yenibeygir.com/at/103108/firtina-aksu,bulundu
GÜMÜŞBİKE,,6.77,1400,Sentetik,53,54,İstanbul,11,101722,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %26, arka-grup %5, on-grup %58, onde %11.",5/19 (26%) | 1/19 (5%) | 11/19 (58%) | 2/19 (11%),,,1.89,https://yenibeygir.com/at/101722/gumusbike,bulundu
AVANOS EFESİ,,6.79,1600,Kum,55,52,İzmir,14,104634,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %29, arka-grup %29, on-grup %43, onde %0.",2/7 (29%) | 2/7 (29%) | 3/7 (43%) | 0/7 (0%),Isl,,1.35,https://yenibeygir.com/at/104634/avanos-efesi,bulundu
EYBERK,,6.85,1900,Kum,54,53.5,Bursa,6,103101,Orta Grup,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %14, arka-grup %57, on-grup %29, onde %0.",2/14 (14%) | 8/14 (57%) | 4/14 (29%) | 0/14 (0%),,,4.39,https://yenibeygir.com/at/103101/eyberk,bulundu
SANCAR EFESİ,,6.85,1400,Kum,54,53,Bursa,9,101534,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %21, arka-grup %42, on-grup %37, onde %0.",4/19 (21%) | 8/19 (42%) | 7/19 (37%) | 0/19 (0%),,,3.59,https://yenibeygir.com/at/101534/sancar-efesi,bulundu
CEBELTUNA,,6.91,1200,Kum,54,56.6,Elazığ,5,104666,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %0, arka-grup %11, on-grup %89, onde %0.",0/9 (0%) | 1/9 (11%) | 8/9 (89%) | 0/9 (0%),,,1.97,https://yenibeygir.com/at/104666/cebeltuna,bulundu
TAKİPSİZ,,6.91,1900,Kum,54,52,Bursa,10,103361,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %17, arka-grup %42, on-grup %42, onde %0.",2/12 (17%) | 5/12 (42%) | 5/12 (42%) | 0/12 (0%),Nem,X,5.22,https://yenibeygir.com/at/103361/takipsiz,bulundu
UÇANOĞLU GÜÇLÜBEY,,6.96,1400,Kum,55,58.3,Bursa,17,104560,Sprinter,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %100, arka-grup %0, on-grup %0, onde %0.",4/4 (100%) | 0/4 (0%) | 0/4 (0%) | 0/4 (0%),Nem,,4.51,https://yenibeygir.com/at/104560/ucanoglu-guclubey,bulundu
HANENKIZ,,7.11,1900,Kum,52,53.5,Bursa,12,102217,Önde Kaçan,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %0, arka-grup %0, on-grup %25, onde %75.",0/12 (0%) | 0/12 (0%) | 3/12 (25%) | 9/12 (75%),,,3.69,https://yenibeygir.com/at/102217/hanenkiz,bulundu
GÜLEYCANOĞLU,,7.39,1700,Kum,54,56,Şanlıurfa,7,102289,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %7, arka-grup %13, on-grup %80, onde %0.",1/15 (7%) | 2/15 (13%) | 12/15 (80%) | 0/15 (0%),,X,18.07,https://yenibeygir.com/at/102289/guleycanoglu,bulundu
